FID,Shape,FILENAME,Tile number(fish_lab),xmid,ymid,xmin,xmax,ymin,ymax,trunc_id,trunc_area,perc_trunc,trunc_perc,Height(zrange),BEV Tree Size(orig_area),Truncation,Tile Type,perc_over,indi,Vol
2246,Polygon,2773.shp,503,620522.9291,4847753.722,620515.51,620530.3481,4847746.061,4847761.383,2247,227.344917,0.894086,0.105914,8.4,254.2763,True,Train,0.388658,2773.shp503,2135.92092
2247,Polygon,2777.shp,503,620533.4879,4847747.919,620524.5413,620542.4344,4847741.199,4847754.639,2248,240.483264,0.999996,4E-06,15.17700501,240.484173,False,Train,0.677222,2777.shp503,3649.829497
2248,Polygon,2781.shp,503,620537.6496,4847753.057,620529.4076,620545.8916,4847745.342,4847760.773,2249,254.376143,1.000005,0,15.02400085,254.374962,False,Train,0.498817,2781.shp503,3821.729646
2249,Polygon,2785.shp,503,620561.9965,4847763.547,620558.6136,620565.3795,4847760.055,4847767.039,2250,47.252426,0.999994,6E-06,5.903995361,47.252733,False,Train,0.780645,2785.shp503,278.9799164
2250,Polygon,2795.shp,503,620561.6662,4847764.953,620557.953,620565.3794,4847761.641,4847768.265,2251,49.193155,1.000027,0,6.164005127,49.191803,False,Train,0.742485,2795.shp503,303.2185259
2251,Polygon,2803.shp,503,620568.9732,4847758.24,620565.151,620572.7953,4847754.697,4847761.784,2252,54.171332,1.000008,0,5.743999634,54.170895,False,Train,0.007289,2803.shp503,311.1576011
2252,Polygon,2810.shp,503,620574.4079,4847761.655,620573.3058,620575.51,4847760.141,4847763.17,2253,6.676963,0.737642,0.262358,2.854000854,9.051761,True,Train,0.359276,2810.shp503,25.83373362
2253,Polygon,2814.shp,503,620574.6234,4847760.283,620573.7367,620575.51,4847759.097,4847761.47,2254,4.207686,0.778559,0.221441,3.064000854,5.404452,True,Train,0.560224,2814.shp503,16.55924554
2254,Polygon,2825.shp,503,620570.7551,4847766.512,620566.7177,620574.7925,4847763.142,4847769.882,2255,54.427382,1.000012,0,6.484000854,54.426743,False,Train,0.893444,2825.shp503,352.9030481
2255,Polygon,3038.shp,503,620573.4106,4847787.345,620571.3112,620575.51,4847783.172,4847791.519,2256,35.044025,0.507492,0.492508,7.20399292,69.053291,True,Train,0.001635,3038.shp503,497.4594195
2256,Polygon,3042.shp,503,620574.8345,4847780.055,620574.159,620575.51,4847776.894,4847783.215,2257,8.53886,0.203573,0.796427,8.574005127,41.944867,True,Train,0.006708,3042.shp503,359.6355047
2257,Polygon,3046.shp,503,620569.07,4847777.301,620565.3512,620572.7888,4847773.963,4847780.64,2258,49.657136,1.000017,0,9.864004517,49.656269,False,Train,0,3046.shp503,489.8096617
2258,Polygon,3050.shp,503,620560.6669,4847774.341,620557.9435,620563.3903,4847771.197,4847777.486,2259,34.250568,0.999998,2E-06,7.264002075,34.250623,False,Train,0,3050.shp503,248.7965965
2259,Polygon,3057.shp,503,620558.4848,4847780.963,620555.8739,620561.0957,4847778.441,4847783.486,2260,26.345025,1.000015,0,11.05399414,26.344641,False,Train,0,3057.shp503,291.2135073
2260,Polygon,3359.shp,503,620549.416,4847738.39,620548.0503,620550.7817,4847736.896,4847739.884,2261,8.161696,0.999953,4.7E-05,10,8.162079,False,Train,0,3359.shp503,81.62079
2261,Polygon,3362.shp,503,620554.3518,4847740.44,620552.5125,620556.1911,4847739.098,4847741.782,2262,9.870787,1.000011,0,7.783996582,9.870683,False,Train,0,3362.shp503,76.83336273
2262,Polygon,2836.shp,504,620582.7687,4847763.24,620580.7455,620584.7918,4847761.3,4847765.181,2263,15.703286,0.999989,1.1E-05,3.35399292,15.703458,False,Train,0,2836.shp504,52.66928695
2263,Polygon,2860.shp,504,620604.7416,4847771.045,620603.1112,620606.372,4847769.36,4847772.73,2264,10.98857,1.000021,0,3.193995361,10.98834,False,Train,0,2860.shp504,35.09670699
2264,Polygon,2879.shp,504,620611.3282,4847781.757,620608.6072,620614.0492,4847779.6,4847783.914,2265,23.478421,0.999992,8E-06,6.804003906,23.478598,False,Train,0.034419,2879.shp504,159.7484725
2265,Polygon,2903.shp,504,620618.4664,4847775.312,620616.1062,620620.8266,4847773.44,4847777.183,2266,17.666569,0.999969,3.1E-05,13.9140033,17.667123,False,Train,0,2903.shp504,245.8204077
2266,Polygon,2921.shp,504,620625.5787,4847783.091,620620.409,620630.7484,4847779.64,4847786.542,2267,71.354267,0.999987,1.3E-05,9.298995361,71.355196,False,Train,0.159252,2921.shp504,663.5316366
2267,Polygon,2929.shp,504,620628.7971,4847788.661,620625.651,620631.9431,4847786.582,4847790.74,2268,26.159406,1,0,8.914000244,26.159398,False,Train,0,2929.shp504,233.1848802
2268,Polygon,2940.shp,504,620630.4414,4847781.338,620628.0854,620632.7974,4847780.207,4847782.469,2269,10.655717,1.000034,0,7.09399353,10.655358,False,Train,0.565153,2940.shp504,75.58904071
2269,Polygon,2810.shp,504,620575.9021,4847761.655,620575.51,620576.2941,4847760.141,4847763.17,2270,2.375196,0.262402,0.737598,2.854000854,9.051761,True,Train,0.282292,2810.shp504,25.83373362
2270,Polygon,2814.shp,504,620575.7622,4847760.283,620575.51,620576.0144,4847759.097,4847761.47,2271,1.19684,0.221455,0.778545,3.064000854,5.404452,True,Train,0.560224,2814.shp504,16.55924554
2271,Polygon,2832.shp,504,620577.7201,4847764.993,620575.8444,620579.5958,4847763.3,4847766.686,2272,12.704116,0.999996,4E-06,4.153995361,12.704169,False,Train,0,2832.shp504,52.77305909
2272,Polygon,2844.shp,504,620581.9775,4847771.486,620577.1076,620586.8473,4847766.899,4847776.073,2273,89.347138,0.999999,1E-06,6.99399353,89.347222,False,Train,0.184544,2844.shp504,624.8938926
2273,Polygon,2848.shp,504,620587.1147,4847774.66,620583.9797,620590.2497,4847770.341,4847778.978,2274,54.150855,1.000013,0,6.443999634,54.150131,False,Train,0.303511,2848.shp504,348.9434243
2274,Polygon,2852.shp,504,620594.7504,4847774.319,620592.5072,620596.9936,4847772.998,4847775.64,2275,11.85262,0.999992,8E-06,2.423997803,11.85272,False,Train,0,2852.shp504,28.73096724
2275,Polygon,2856.shp,504,620604.55,4847780.004,620602.306,620606.7939,4847777.798,4847782.21,2276,19.801512,0.999993,7E-06,11.9649939,19.801648,False,Train,0,2856.shp504,236.9265975
2276,Polygon,2875.shp,504,620616.9223,4847782.562,620613.8508,620619.9937,4847779.841,4847785.284,2277,33.437648,0.999994,6E-06,16.04400085,33.437854,False,Train,0.024167,2875.shp504,536.4769581
2277,Polygon,2885.shp,504,620589.3336,4847766.19,620586.809,620591.8581,4847764.094,4847768.285,2278,21.161283,1.000011,0,4.414006958,21.161043,False,Train,0.002508,2885.shp504,93.40499104
2278,Polygon,2906.shp,504,620623.7014,4847776.763,620621.7095,620625.6932,4847774.597,4847778.93,2279,17.264161,1.000009,0,3.673997803,17.264009,False,Train,0.008641,2906.shp504,63.42793114
2279,Polygon,2913.shp,504,620626.7331,4847780.041,620625.3504,620628.1158,4847778.495,4847781.587,2280,8.550064,0.999963,3.7E-05,7.164002075,8.550381,False,Train,0.647049,2913.shp504,61.25494723
2280,Polygon,2992.shp,504,620630.0036,4847794.071,620624.9148,620635.0923,4847792.432,4847795.71,2281,33.358792,0.327549,0.672451,9.824000244,101.843516,True,Train,0,2992.shp504,1000.510726
2281,Polygon,3000.shp,504,620621.5588,4847794.119,620619.4603,620623.6573,4847792.528,4847795.71,2282,13.354015,0.857314,0.142686,10.16399658,15.576575,True,Train,0,3000.shp504,158.3202551
2282,Polygon,3004.shp,504,620609.1204,4847794.825,620603.8513,620614.3895,4847793.941,4847795.71,2283,18.64313,0.183783,0.816217,8.354004517,101.441121,True,Train,0.641894,3004.shp504,847.439583
2283,Polygon,3008.shp,504,620612.5554,4847791.317,620608.4174,620616.6934,4847787.452,4847795.181,2284,63.962721,0.999992,8E-06,8.803995972,63.963201,False,Train,0.115786,3008.shp504,563.131764
2284,Polygon,3012.shp,504,620601.2681,4847793.103,620596.1067,620606.4294,4847790.497,4847795.71,2285,53.815332,0.508791,0.491209,10.36399963,105.77099,True,Train,0.113845,3012.shp504,1096.210502
2285,Polygon,3015.shp,504,620604.0133,4847788.876,620602.0316,620605.9949,4847787.24,4847790.512,2286,12.965143,0.999995,5E-06,8.673996582,12.965204,False,Train,0.004555,3015.shp504,112.4601352
2286,Polygon,3022.shp,504,620595.7785,4847786.27,620592.5221,620599.0349,4847783.07,4847789.47,2287,41.679315,1.000009,0,9.353999023,41.678943,False,Train,0,3022.shp504,389.8647921
2287,Polygon,3026.shp,504,620593.6,4847792.775,620590.8042,620596.3957,4847789.841,4847795.71,2288,32.817632,0.964439,0.035561,12.93400757,34.027675,True,Train,0.04591,3026.shp504,440.114206
2288,Polygon,3030.shp,504,620586.5802,4847782.735,620583.1096,620590.0507,4847779.232,4847786.239,2289,48.640452,0.999984,1.6E-05,9.454002686,48.641233,False,Train,0.064458,3030.shp504,459.8543474
2289,Polygon,3034.shp,504,620583.9011,4847790.116,620578.8789,620588.9232,4847785.7,4847794.531,2290,88.705231,0.999998,2E-06,10.35399597,88.705448,False,Train,0.081655,3034.shp504,918.4558513
2290,Polygon,3038.shp,504,620577.5475,4847787.345,620575.51,620579.5849,4847783.172,4847791.519,2291,34.00993,0.492517,0.507483,7.20399292,69.053291,True,Train,0.125866,3038.shp504,497.4594195
2291,Polygon,3042.shp,504,620578.1528,4847780.055,620575.51,620580.7955,4847776.894,4847783.215,2292,33.406474,0.796438,0.203562,8.574005127,41.944867,True,Train,0.005172,3042.shp504,359.6355047
2292,Polygon,3365.shp,504,620588.1968,4847748.527,620585.9313,620590.4623,4847746.233,4847750.822,2293,20.792759,1.000004,0,12.95399475,20.792673,False,Train,0.043646,3365.shp504,269.3481769
2293,Polygon,3369.shp,504,620592.0171,4847749.704,620590.1034,620593.9308,4847748.293,4847751.114,2294,10.798626,0.999958,4.2E-05,12.22400574,10.799081,False,Train,0.103647,3369.shp504,132.0080281
2294,Polygon,3373.shp,504,620595.925,4847751.941,620593.6713,620598.1787,4847750.299,4847753.583,2295,14.805908,0.999978,2.2E-05,10.27399597,14.806226,False,Train,0.0143,3373.shp504,152.1191063
2295,Polygon,3377.shp,504,620600.0619,4847754.8,620598.6038,620601.52,4847752.741,4847756.86,2296,12.012703,1.000045,0,3.8,12.012165,False,Train,0,3377.shp504,45.646227
2296,Polygon,3381.shp,504,620605.4323,4847755.14,620602.4598,620608.4047,4847752.096,4847758.184,2297,36.189579,1.000011,0,4,36.189192,False,Train,0.455408,3381.shp504,144.756768
2297,Polygon,3388.shp,504,620609.7544,4847756.837,620605.4383,620614.0704,4847752.628,4847761.046,2298,72.669334,0.999997,3E-06,12.09399536,72.669554,False,Train,0.443532,3388.shp504,878.865249
2298,Polygon,3395.shp,504,620616.0049,4847758.958,620611.4068,620620.6029,4847755.133,4847762.783,2299,70.347406,0.999992,8E-06,11.30399536,70.347948,False,Train,0.423467,3395.shp504,795.2128778
2299,Polygon,3399.shp,504,620621.032,4847761.021,620617.8071,620624.2568,4847757.761,4847764.28,2300,42.041724,1.000011,0,10.28399536,42.041274,False,Train,0.344327,3399.shp504,432.3522668
2300,Polygon,3403.shp,504,620627.1901,4847762.452,620624.1509,620630.2292,4847760.159,4847764.745,2301,27.878731,0.99999,1E-05,9.724002075,27.878999,False,Train,0.042008,3403.shp504,271.0954441
2301,Polygon,3407.shp,504,620632.6808,4847765.193,620629.8516,620635.51,4847762.8,4847767.586,2302,27.083932,0.909336,0.090664,8.084005127,29.784296,True,Train,0.027127,3407.shp504,240.7764016
2302,Polygon,2952.shp,505,620638.5807,4847782.589,620636.1663,620640.9951,4847779.799,4847785.379,2303,26.94567,1.000019,0,8.933998413,26.945149,False,Train,0,2952.shp505,240.7279184
2303,Polygon,2960.shp,505,620654.25,4847786.35,620651.8507,620656.6493,4847784.522,4847788.178,2304,17.543202,1.000018,0,6.333998413,17.542891,False,Train,0.528659,2960.shp505,111.1166438
2304,Polygon,2964.shp,505,620650.15,4847786.89,620648.3504,620651.9496,4847785,4847788.781,2305,13.608215,1.000008,0,4.53399353,13.608109,False,Train,0.023096,2964.shp505,61.69907816
2305,Polygon,2968.shp,505,620656.6731,4847789.058,620652.2515,620661.0947,4847786.14,4847791.976,2306,51.610684,0.999992,8E-06,5.08199707,51.61112,False,Train,0.173609,2968.shp505,262.2875606
2306,Polygon,3407.shp,505,620635.7921,4847765.193,620635.51,620636.0742,4847762.8,4847767.586,2307,2.700543,0.09067,0.90933,8.084005127,29.784296,True,Train,0,3407.shp505,240.7764016
2307,Polygon,3413.shp,505,620638.7047,4847765.177,620636.7128,620640.6965,4847763.64,4847766.714,2308,12.245894,0.99999,1E-05,10.19400757,12.246019,False,Train,0.362929,3413.shp505,124.8360104
2308,Polygon,3417.shp,505,620642.2895,4847766.589,620639.2507,620645.3282,4847763.498,4847769.68,2309,37.571713,0.999986,1.4E-05,11.72400635,37.572255,False,Train,0.166644,3417.shp505,440.4973561
2309,Polygon,3421.shp,505,620645.9431,4847767.443,620644.6505,620647.2357,4847766.103,4847768.783,2310,6.930146,0.999986,1.4E-05,4.234006348,6.930242,False,Train,0.30922,3421.shp505,29.34268862
2310,Polygon,3428.shp,505,620648.5113,4847768.895,620646.9097,620650.1128,4847767.783,4847770.007,2311,7.125616,1.000019,0,4.434005127,7.125483,False,Train,0.045782,3428.shp505,31.59442815
2311,Polygon,3432.shp,505,620656.7504,4847770.319,620654.506,620658.9948,4847768.199,4847772.44,2312,19.036552,1.00003,0,5.104006348,19.035982,False,Train,0,3432.shp505,97.15977297
2312,Polygon,3433.shp,505,620662.7289,4847772.326,620661.3115,620664.1463,4847771.184,4847773.467,2313,6.473549,0.99997,3E-05,3.974000854,6.473742,False,Train,0,3433.shp505,25.72665624
2313,Polygon,3436.shp,505,620667.6292,4847774.305,620665.7088,620669.5495,4847772.54,4847776.07,2314,13.557671,1.00001,0,5.04399292,13.557539,False,Train,0,3436.shp505,68.38413073
2314,Polygon,4979.shp,505,620680.0464,4847740.295,620678.0504,620682.0424,4847738.306,4847742.283,2315,15.876982,1.000041,0,5.238994751,15.876336,False,Train,0,4979.shp505,83.17604097
2315,Polygon,4994.shp,505,620673.8175,4847756.089,620671.8042,620675.8308,4847754.196,4847757.981,2316,15.242694,0.999981,1.9E-05,6.198994751,15.242978,False,Train,0,4994.shp505,94.49114061
2316,Polygon,5097.shp,505,620655.6527,4847747.533,620653.7628,620657.5426,4847745.482,4847749.584,2317,15.503984,0.999985,1.5E-05,10.12399292,15.504219,False,Train,0.093983,5097.shp505,156.9646034
2317,Polygon,5101.shp,505,620657.0312,4847743.29,620655.1084,620658.954,4847740.499,4847746.081,2318,21.464601,1.000022,0,12.26400391,21.464134,False,Train,0.067884,5101.shp505,263.2362232
2318,Polygon,5047.shp,506,620698.2139,4847784.513,620695.9043,620700.5234,4847782.44,4847786.586,2319,19.148479,0.999986,1.4E-05,5.213997192,19.148753,False,Train,0,5047.shp506,99.84154437
2319,Polygon,5051.shp,506,620703.8015,4847786.251,620701.0085,620706.5945,4847783.97,4847788.533,2320,25.487801,1.000011,0,5.904000244,25.487515,False,Train,0,5051.shp506,150.4782948
2320,Polygon,4684.shp,507,620793.3422,4847763.632,620792.0347,620794.6497,4847762.584,4847764.68,2321,5.48104,1.000025,0,3.877003174,5.480905,False,Train,0.414604,4684.shp507,21.24948608
2321,Polygon,4702.shp,507,620804.4667,4847738.59,620801.9071,620807.0262,4847736.44,4847740.74,2322,22.009059,1.000019,0,15.1269928,22.008644,False,Train,0.436117,4702.shp507,332.9245993
2322,Polygon,4674.shp,507,620792.0431,4847758.896,620789.5368,620794.5494,4847756.84,4847760.951,2323,20.602789,1.000004,0,4.974002075,20.60271,False,Train,0.187177,4674.shp507,102.4779223
2323,Polygon,4675.shp,507,620788.4634,4847766.017,620785.4509,620791.4759,4847763.832,4847768.202,2324,26.32684,1.000018,0,5.633994751,26.326356,False,Train,0,4675.shp507,148.3225515
2324,Polygon,4676.shp,507,620791.2496,4847754.481,620789.1088,620793.3903,4847752.361,4847756.602,2325,18.155273,0.999972,2.8E-05,5.794006348,18.155777,False,Train,0,4676.shp507,105.1946872
2325,Polygon,4677.shp,507,620794.7491,4847746.735,620791.9072,620797.5909,4847744.54,4847748.931,2326,24.953148,1.000002,0,6.384006348,24.953093,False,Train,0.063552,4677.shp507,159.3007041
2326,Polygon,4678.shp,507,620779.4709,4847791.891,620776.5507,620782.391,4847789.3,4847794.483,2327,30.272611,1.000005,0,7.064007568,30.272473,False,Train,0,4678.shp507,213.8449784
2327,Polygon,4679.shp,507,620783.0426,4847781.872,620780.0036,620786.0815,4847779.211,4847784.533,2328,32.346584,0.999985,1.5E-05,9.254003906,32.347071,False,Train,0,4679.shp507,299.3399214
2328,Polygon,4680.shp,507,620796.8277,4847741.019,620793.6124,620800.043,4847737.099,4847744.939,2329,50.412689,0.999993,7E-06,8.594005127,50.413042,False,Train,0.031457,4680.shp507,433.2499414
2329,Polygon,4685.shp,507,620794.4718,4847762.148,620793.0502,620795.8934,4847760.456,4847763.84,2330,9.619399,0.999996,4E-06,3.857003174,9.619439,False,Train,0.40182,4685.shp507,37.10220676
2330,Polygon,4686.shp,507,620793.1853,4847762.301,620792.3502,620794.0203,4847761.64,4847762.961,2331,2.205868,1.000033,0,3.007003174,2.205795,False,Train,0.700531,4686.shp507,6.632832566
2331,Polygon,4687.shp,507,620794.3001,4847759.422,620793.4501,620795.15,4847758.305,4847760.54,2332,3.799107,1.000032,0,2.997003174,3.798986,False,Train,0.954926,4687.shp507,11.3855731
2332,Polygon,4688.shp,507,620795.3236,4847758.714,620793.9504,620796.6967,4847757.54,4847759.887,2333,6.444946,0.999997,3E-06,3.167003174,6.444963,False,Train,0.738187,4688.shp507,20.41121828
2333,Polygon,4689.shp,507,620795.5223,4847760.182,620794.8503,620796.1943,4847759.74,4847760.624,2334,1.187827,1.000063,0,3.377003174,1.187752,False,Train,0.457184,4689.shp507,4.011042274
2334,Polygon,4695.shp,507,620793.3863,4847765.74,620792.5503,620794.2222,4847765.34,4847766.14,2335,1.337854,0.999948,5.2E-05,3.577003174,1.337924,False,Train,0.089404,4695.shp507,4.785758395
2335,Polygon,4696.shp,507,620792.8374,4847767.14,620791.9248,620793.75,4847766.04,4847768.24,2336,4.014345,1.000048,0,3.527003174,4.014151,False,Train,0.029796,4696.shp507,14.15792332
2336,Polygon,4700.shp,507,620805.7455,4847736.625,620803.5502,620807.9407,4847735.71,4847737.54,2337,8.032566,0.446353,0.553647,15.1869928,17.996,True,Train,0.475696,4700.shp507,273.3051224
2337,Polygon,4701.shp,507,620802.8259,4847736.74,620802.1014,620803.5505,4847735.84,4847737.64,2338,2.60765,1.000256,0,3.357003174,2.606982,False,Train,0.666585,4701.shp507,8.751646849
2338,Polygon,4705.shp,507,620802.2632,4847739.002,620801.0206,620803.5058,4847738.312,4847739.692,2339,3.429576,1.000039,0,3.517003174,3.429443,False,Train,0.84894,4705.shp507,12.06136192
2339,Polygon,4707.shp,507,620801.3223,4847739.668,620800.3412,620802.3033,4847738.897,4847740.44,2340,3.028305,0.999988,1.2E-05,3.337003174,3.028342,False,Train,0.508712,4707.shp507,10.10558687
2340,Polygon,4708.shp,507,620802.6288,4847740.276,620801.6079,620803.6497,4847739.64,4847740.912,2341,2.59717,1.000025,0,5.487003174,2.597106,False,Train,0.904057,4708.shp507,14.25032887
2341,Polygon,4710.shp,507,620802.6918,4847741.275,620802.1337,620803.2499,4847740.71,4847741.84,2342,1.260971,1.000085,0,5.487003174,1.260864,False,Train,0.334248,4710.shp507,6.91836477
2342,Polygon,4712.shp,507,620802.5922,4847742.173,620801.6584,620803.526,4847741.664,4847742.681,2343,1.899162,1.000072,0,5.497003174,1.899026,False,Train,0.103323,4712.shp507,10.43895195
2343,Polygon,4715.shp,507,620794.8731,4847757.759,620793.9504,620795.7958,4847757.052,4847758.465,2344,2.606627,1.00005,0,3.127003174,2.606497,False,Train,0.834452,4715.shp507,8.150524392
2344,Polygon,4716.shp,507,620796.1247,4847757.918,620795.3994,620796.8499,4847757.095,4847758.742,2345,2.388538,1.000022,0,3.137003174,2.388487,False,Train,0.726349,4716.shp507,7.4926913
2345,Polygon,4869.shp,507,620762.0024,4847793.954,620759.8097,620764.1951,4847792.197,4847795.71,2346,15.40591,0.766157,0.233843,4.984003296,20.108036,True,Train,0,4869.shp507,100.2185177
2346,Polygon,4873.shp,507,620764.9575,4847787.454,620763.7181,620766.1968,4847786.293,4847788.616,2347,5.757276,1.000026,0,3.463999023,5.757126,False,Train,0,4873.shp507,19.94267884
2347,Polygon,4877.shp,507,620766.4321,4847780.013,620764.4776,620768.3865,4847777.941,4847782.085,2348,16.200045,0.999995,5E-06,4.653995361,16.20013,False,Train,0,4877.shp507,75.39532987
